Contig_ID	MG100014_R2	MG100015_R2	MG100016_R2	MG100017_R2		MG100019_R2	MG100020_R2	MG100021_R2	MG100022_R2	MG100023_R2	MG100024_R2	MG100025_R2	MG100026_R2	MG100027_R2		MG100029_R2	MG100030_R2	MG100031_R2	MG100032_R2	MG100033_R2	MG100034_R2		MG100036_R2	
contig-100_11860	0	0	0	0.227246		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11861	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.227246	0		0	
contig-100_11862	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.227246	
contig-100_11863	0	0	0	0.113623		0	0.113623	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11864	0	0	0	0.795361		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11865	0	0	0	0.113623		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11866	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.113623	0	0	0	0		0	
contig-100_11867	0	0	0	0.113623		0	0	0	0	0	0	0	0	0.113623		0	0	0	0	0	0		0	
contig-100_11868	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.113623	0		0	
contig-100_11869	0.908984	0	0	0		0	0	0	0	0	0	0	0	2.84058		0	1.02261	0	0	0	0		0	
contig-100_11870	0	0	0	0		0	0	0	0	0	0	0	0.454492	0		0	0	0	0	0	0		0	
contig-100_11871	0	0	0	0		0	0.227246	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11872	0.227246	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11873	0	0	3.18144	0		0	0	0	0	0.113623	0	0	0	7.83999		0	0	0	0	0	4.31767		0	
contig-100_11874	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.340869		0	
contig-100_11875	0	0	0	0		0	0.227246	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11876	0	0	0	0.113623		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11877	0.227246	0	0	0		0	0	0	0	0	0	0.795361	0	0.227246		0	0	0	0	0	0		0	
contig-100_11878	0.113623	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11879	0	0.113623	0	0		0.113623	0	0	0	0	0.113623	0	0.113623	0		0	0	0	0	0	0		0	
contig-100_11880	0.113623	0	0	0		0	0	0	0.113623	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11881	0	0	0.340869	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11882	0	0	0	0.340869		0	0.113623	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11883	0	0	0	0		0	0	0	0	0	0	0	0.454492	0		0	0	0	0	0	0		0	
contig-100_11884	0	0	0	0		0	0	8.18086	13.6348	0	0	0	0	0		0	0	4.20405	0	0	0		0	
contig-100_11885	0	0	0	0		0	0	0	0	0	0	0	0	0.113623		0	0	0	0	0	0		0	
contig-100_11886	0	0	0	0.113623		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11887	0	0	0	0		0	0	0	0	0	0	0	0.113623	0		0	0	0	0	0	0		0	
contig-100_11888	0	0	0	0		0	0	0	0.113623	0	0	0	0	0		0	0.227246	0	0	0	0		0	
contig-100_11889	0.227246	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11890	0	0	0	0		0	0	0	0	0	0	0	0.681738	0		0	0	0	0	0	0		0	
contig-100_11891	0	0	0	0		0	0	0	0	0	0	0	0.113623	0		0	0	0	0	0	0		0	
contig-100_11892	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.454492	0	0	0	0		0	
contig-100_11893	0	0	0	0.113623		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11894	0	0.455445	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11895	0.113861	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.113861	0		0	
contig-100_11896	0	0	0	0		0	0	0	0	0	0	0	0	0.113861		0	0.113861	0	0	0.113861	0		0	
contig-100_11897	0	0	0	0.113861		0	0.113861	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11898	1.02475	0	0	0		0.683167	0	0	0	0	0	0	0	1.82178		0	0.227722	0	0	0	0		0	
contig-100_11899	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.455445		0	
contig-100_11900	0	0	0.113861	0.113861		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11901	0	0	0	0.113861		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11902	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.341584	0	0	0	0		0	
contig-100_11903	0	0	0	0		0	0.341584	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11904	0	0	0	0.113861		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11905	0	0	0	0.227722		0	0.113861	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11906	0	0	0	0		0	0	0	0	0	0	0	0	0.227722		0	0	0	0	0	0		0	
contig-100_11907	0	0	0.455445	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11908	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.455445		0	
contig-100_11909	0	0	0	0.341584		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11910	0	0	0	0.341584		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11911	0	0	0	0.113861		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11912	0	0	0	0.113861		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11913	0	0	0	0		0	0	0	0	0	0	0	0	0		0.569306	0	0	0	0	0		0	
contig-100_11914	0	0.113861	0	0		0	0	0	0	0	0	0	0.113861	0		0	0	0	0	0	0		0	
contig-100_11915	0	0	0	0		0.455445	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11916	0	0	0	0.683167		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11917	0	0.113861	0	0		0	0	0	0.113861	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11918	0	0	0	0.569306		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11919	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.227722	
contig-100_11920	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.341584	0	0	0	0		0	
contig-100_11921	0	0	0	0.227722		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11922	0	0	0	0.341584		0	0.227722	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11923	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.113861	0		0	
contig-100_11924	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.113861	0	0	0	0		0	
contig-100_11925	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.797029		0	
contig-100_11926	0	0	0	0		0	0	0	0	0.113861	0	0	0	0		0.341584	0	0	0	0	0		0	
contig-100_11927	0	0	0	0		0	0.227722	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11928	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.227722	
contig-100_11929	0	0	0	0		0	0	0	0	0	0	0	0	0		0.455445	0	0	0	0	0		0	
contig-100_11930	0	0	0	0		0	0	0	0	0	0	0	0.455445	0		0	0	0	0	0	0		0	
contig-100_11931	0	0	0	0.569306		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11932	0	0	0	0.227722		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11933	0.113861	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.341584		0	
contig-100_11934	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.113861	0	0	0.113861	0		0	
contig-100_11935	0	0	0.227722	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11936	0	0	0	0		0	0	0	0	0.455445	0	0	0	0		0.113861	0	0	0	0.569306	0		0	
contig-100_11937	0	0	0	0.113861		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11938	0	0	0	0		0	0.113861	0	0	0	0	0	0	0		0	0.113861	0	0	0	0		0	
contig-100_11939	0	0	0	0		0	0	0	0	0	0	0	0.455445	0		0	0	0	0	0	0		0	
contig-100_11940	0	0	0	0.227722		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11941	0	0	0	0		0	0	10.8168	20.0396	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11942	0	0	0	0.342301		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11943	0.570502	0	0	0		0	0	0	0	0	0	0	0	0		0	0.1141	0.228201	0	0	0		0	
contig-100_11944	0	0	0	0		0	0	0	0	0	0	0	0	0		0.342301	0	0	0	0	0		0	
contig-100_11945	0	0	0	0		0	0	0.1141	0.1141	0	0	0	0.1141	0		0	0.228201	0	0	0.1141	0		0	
contig-100_11946	0	0	0	0.228201		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11947	0	0	0	0		0	0	0	0.1141	0	0	0	0	0.1141		0	0.1141	0	0	0	0		0	
contig-100_11948	0	0	0	0.456402		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11949	0	0	0	0		0	0	0	0.228201	0	0	0.1141	0	0		0	0	0	0	0.1141	0		0	
contig-100_11950	0	0	0	0		0	0	0	0	0	0	0	0	0		0.1141	0	0	0	0.228201	0		0	
contig-100_11951	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.1141	
contig-100_11952	0	0	0	0		0	0	0	0	0.1141	0.228201	0	0	0		0	0	0	0	0	0		0.1141	
contig-100_11953	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11954	0.1141	0	0	0		0	0	0	0.1141	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11955	0	0	0	0.456402		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11956	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	1.2551		0	
contig-100_11957	0	0	0	0		0	0	0	0	0	0	0	0	0		0.684603	0	0	0	0	0		0	
contig-100_11958	0	0	0	0		0	0	0	0	0	0	0	0.456402	0		0	0	0	0	0	0		0	
contig-100_11959	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.1141	0	0	0.1141	0		0	
contig-100_11960	0	0	0	0.570502		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11961	0	0	0	0		0	0	0	0.1141	0	0	0	0	0		0	0.1141	0	0	0	0		0	
contig-100_11962	0	0.1141	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11963	0	0	0	0.342301		0	0.1141	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11964	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.456402	0		0	
contig-100_11965	0	0	0	0		0	0	0	0	0	0	0	0	0.342301		0	0	0	0	0	0		0	
contig-100_11966	0	0	0	0		0	0	0	0	0.228201	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11967	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.570502	
contig-100_11968	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.570502		0	
contig-100_11969	0	0	0	0		0	0	0	0	0	0	0	0	0.1141		0	0.342301	0	0	0	0		0	
contig-100_11970	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.342301		0	
contig-100_11971	0	0	0	0.1141		0	0.228201	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11972	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.1141		0	
contig-100_11973	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.1141	0	0	0	0		0	
contig-100_11974	0	0	0	0		0	0	0	0	0	0	0	0	0		0.456402	0.1141	0	0	0	0		0	
contig-100_11975	0	0	0	0.1141		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11976	0.228201	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11977	0	0	0	0		0	0	0	0	0	0	0	0	0		0.342301	0	0	0	0	0		0	
contig-100_11978	0	0	0	0		0	0	0	0	0	0	0	0.684603	0		0	0	0	0	0	0		0	
contig-100_11979	0	0	0	0		0.684603	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11980	0	0	0	0.1141		0	0	0	0	0	0	0	0.1141	0		0.1141	0	0	0	0	0		0.1141	
contig-100_11981	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.342301		0	
contig-100_11982	0	0.1141	0	0		0	0	0.1141	0	0	0	0	0	0.1141		0	0.1141	0	0	0	0		0	
contig-100_11983	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.228201	
contig-100_11984	0	0	0	0		0	0	0	0.1141	0	0	0	0	0.1141		0	0.342301	0	0	0.1141	0		0	
contig-100_11985	0	0	0	0.228201		0	0	0	0.1141	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11986	0	0	0.456402	0		0	0	0	0	0	0	0	0	0		0.1141	0	0	0	0	0		0	
contig-100_11987	0.342301	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11988	0	0	0	0.228201		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11989	0	0	0	0		0	0	0	0	0.342301	0	0	0	0		0	0	0	0	0.1141	0		0	
contig-100_11990	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.228201	0	0	0.1141	0		0	
contig-100_11991	0.114341	0	0	0		0	0	0	0	0	0	0	0.457363	0		0	0	0	0	0	0.114341		0.343022	
contig-100_11992	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.228681	0		0	
contig-100_11993	0	0	0	0		0	0	0	0	0	0	0.114341	0	0		0	0.114341	0	0	0	0		0	
contig-100_11994	0	0	0	0.228681		0	0.114341	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11995	0	0	0.114341	0		0	0	0	0	0.114341	0	0	0	0.114341		0	0	0	0	0.114341	0		0	
contig-100_11996	0	0	0	0		0	0	0	0	0	0	0	0.686044	0		0	0	0	0	0	0.114341		0	
contig-100_11997	0	0	0	0		0	0	0	0	0	0	0.114341	0	0.114341		0	0.114341	0	0	0	0.114341		0	
contig-100_11998	0	0	0	0		0	0.228681	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_11999	0.228681	0	0	0		0.114341	0	0.114341	1.60077	0.228681	0	0	0.800384	0.114341		1.37209	0	0	0.343022	0	0		0.114341	
contig-100_12000	0.686044	0	12.0058	0		0	0	0	0	5.83137	0	0	0	10.1763		0	0	0.914725	0	0	0		0	
contig-100_12001	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12002	0	0	0	0		0	0.114341	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12003	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12004	0.228681	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.228681		0	
contig-100_12005	0	0	0	0.114341		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12006	0	0	0	0.114341		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12007	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12008	0	0	0	0.114341		0	0.228681	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12009	0	0	0	0.114341		0	0.114341	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12010	0	0	3.6589	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12011	0	0	0	0		0	0	0	0	0	0	0	0.343022	0		0	0	0	0	0	0		0	
contig-100_12012	0	0	0.114341	0		0	0	0	0	0	0	0.114341	0	0		0	0	0	0	0	0		0	
contig-100_12013	0	0	0	0.343022		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12014	0.228681	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12015	0	0	0	0		0	0	0	0	0	0	0	0	0		0.228681	0	0	0	0	0		0	
contig-100_12016	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		1.60077	
contig-100_12017	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.686044	0		0	
contig-100_12018	0	0	0	0		0	0	0	0	0	0	0.457363	0	0		0	0	0	0	0	0		0	
contig-100_12019	0	0.571703	0	0		0	0	0	0	0	0	0	0	0.343022		0	0	0	0	0	0		0	
contig-100_12020	0	0	0	0		0	0	0	0	0	0	0	0.686044	0		0	0	0	0	0	0		0	
contig-100_12021	0	0	0	0.228681		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12022	0	0	0	0.114341		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12023	0	0	0	0.228681		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12024	0	0	0	0.228681		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12025	0	0	0	0.457363		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12026	0	0	0	0.228681		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12027	0	0	0	0		0	0	0	0	0	0	0	0	0.228681		0	0	0	0	0	0		0	
contig-100_12028	0	0	0	0		0	0	0	0	0	0	0	0	0.800384		0	0	0	0	0	0		0	
contig-100_12029	0	0	0	0.457363		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12030	0.114341	0	0	0		0.228681	1.02907	0.343022	0	0	0.114341	0	0	0		0	0	0	0	0	0.686044		0	
contig-100_12031	0	0	0	0.686044		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12032	0	0	0	0		0	0	0	0	0	0	0	0.571703	0		0	0	0	0	0	0.228681		0	
contig-100_12033	0	0	0	0.114341		0	0.114341	0	0	0	0	0	0	0		0	0	0	0	0	0.114341		0	
contig-100_12034	2.85852	0	0	0		1.02907	0	0	0	0	0	0	0	1.48643		2.85852	9.71895	0	0	4.2306	11.3197		0	
contig-100_12035	0	0	0	0		0	0	0	0.114341	0	0	0	0	0		0	0	0	0	0.114341	0		0	
contig-100_12036	0	0	0	0.457363		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12037	0	0	0	0		0	0	0	0.114341	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12038	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.343022	0	0	0	0		0	
contig-100_12039	0	0	0	0		0.343746	4.35411	0.229164	0	0	0.916655	0	0	0.343746		0	0	0	0	0	1.03124		0	
contig-100_12040	0	0	0	0.458327		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12041	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0.343746	0	0		0	
contig-100_12042	0	0	0	0.229164		0	0.229164	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12043	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0.343746	0	0	0		0	
contig-100_12044	0	0	0	0.229164		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12045	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0.229164	0	0	0.343746		0	
contig-100_12046	0	0	0	0		0	0.229164	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12047	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.343746	0	0	0	0		0	
contig-100_12048	0	0.114582	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12049	0	0	0	0		0.229164	0	0	0	0.229164	0	0	0	0		0	0.114582	0	0	0	0.114582		0	
contig-100_12050	0	0	0	0.114582		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12051	0	0	0	0		0	0	0	0	0	0	0	0.458327	0		0	0	0	0	0	0		0	
contig-100_12052	1.83331	0	0	0		0	0	0	0	0	0	0	0	1.60415		0	0.572909	0	0	0	0		0	
contig-100_12053	0	0	0	0		0	0	0	0.229164	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12054	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.229164		0	
contig-100_12055	0	0	0	0.343746		0	0.114582	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12056	0	0	0	0		0	0	0	0	0	0	0	0	0		0.343746	0	0	0	0	0		0	
contig-100_12057	0	0	0	0.114582		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12058	0	0	0	0		0	0	0	0	0	0	0	0	0.114582		0	0	0	0	0	0		0	
contig-100_12059	0	0	0	0.572909		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12060	0	0	0.114582	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.114582	
contig-100_12061	0	0	0	0.114582		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12062	0	0	0	0		0	0	0.114582	0	0	0	0	0	0		0	0	0	0	0	0		0.229164	
contig-100_12063	0.343746	0	0	0		0.687491	4.12495	0.458327	0.114582	0	0	0	0	0.687491		0	0	0	0	0	5.27077		0	
contig-100_12064	0	0	0	0.114582		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12065	0.229164	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12066	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.229164	0		0	
contig-100_12067	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0.572909	
contig-100_12068	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0.343746	0	0	0	0		0	
contig-100_12069	0	0	0	0		0.343746	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12070	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12071	0	0	0	0.572909		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12072	0	0	0	0		0	0.572909	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12073	0	0	0	0.229164		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12074	0	0	0	0.343746		0	0	0	0	0	0	0	0.114582	0		0	0	0	0	0	0		0	
contig-100_12075	0.114582	0	0	0		0	0	0	0	0.114582	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12076	0	0	0	0		0.229164	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12077	0	0	0	0.229164		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12078	0	0	0	0.229164		0	0	0	0	0	0	0	0.229164	0		0	0	0	0	0	0		0	
contig-100_12079	0.229164	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12080	0	0	0	0		0	0	0	0	0	0	0	0	0		0.229164	0	0	0.114582	0	0		0	
contig-100_12081	0	0	0	0.343746		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12082	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12083	0	0	0	0.114582		0	0.114582	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12084	0	0	0	0.229164		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12085	0	0	0	0		0	0	0	0	0	0	0	0	0.114824		0	0	0	0	0.114824	0		0	
contig-100_12086	0	0	0	0.114824		0	0	0	0	0	0	0	0	0		0	0.229648	0	0	0	0		0	
contig-100_12087	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.229648	0		0	
contig-100_12088	0	0	0	0		0.344472	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12089	0	0	0	0.114824		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12090	0	0	0	0		0	0	0	0	0	0	0	0	0		0.229648	0	0	0	0	0		0	
contig-100_12091	0	0	0	0		0	0	0	0	0	0	0	0.688945	0		0	0	0	0	0	0		0	
contig-100_12092	0	0	0	0		0	0	0	0	0	0	0	0	0		0.344472	0	0	0	0	0		0	
contig-100_12093	0	0	0	0		10.6786	0	0	0	0	0	0	0	0.344472		0	0.688945	0	0	0	0		0	
contig-100_12094	1.37789	0	0	0		0	0	0	0	0	0	0	0	0.918593		0	0.114824	0	0	0	0		0	
contig-100_12095	0	0	0	0		0	0	0	0	0	0	0	0.688945	0		0	0	0	0	0	0		0	
contig-100_12096	0	0	0	0		0	0	0	0	0	0	0.229648	0	0		0	0	0	0	0	0		0	
contig-100_12097	0	0	0	0		0	0	0	0	0	0	0	0.688945	0		0	0	0	0	0	0		0	
contig-100_12098	0	0	0	0.114824		0	0.114824	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12099	0	0	0	0.229648		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12100	1.60754	0	0	0		0	0	4.01884	0.459296	0	0	0	0	0		1.26307	0.574121	1.03342	0	0	0		0	
contig-100_12101	0	0	0	0.459296		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12102	0	0	0	0.114824		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12103	0	0	0	0		0	0	0	0	0	0	0	0.114824	0.114824		0	0	0	0	0.114824	0		0	
contig-100_12104	0	0	0	0.344472		0	0	0	0	0	0	0	0.114824	0		0	0	0	0	0	0		0	
contig-100_12105	0	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0.114824	0		0	
contig-100_12106	0	0	0	0.114824		0	0	0	0	0	0	0	0	0		0	0.114824	0	0	0.114824	0		0	
contig-100_12107	0	0.114824	0.114824	0		0	0	0	0	0	0	0	0	0		0	0.229648	0	0	0	0		0	
contig-100_12108	0	0	0	0.688945		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12109	0	0	0	0.459296		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12110	0	0	0	0.229648		0	0.114824	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12111	0.229648	0	0	0		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.344472		0	
contig-100_12112	0	0	0	0.229648		0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12113	0	0	0	0		0	0	0.344472	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12114	0	0	0	0.229648		0	0.114824	0	0	0	0	0	0	0		0	0	0	0	0	0		0	
contig-100_12115	0.574121	0	0	0		2.41131	7.00427	1.03342	0.114824	0	4.70779	0	0	0		0	0	0	0	0	6.54497		0	
